Age,EdLevel,Gender,YearsCode,YearsCodePro,ComputerSkills,Accessibility,MentalHealth,MainBranch
0,3,0,9,3,3,0,0,1
1,2,0,6,5,10,0,1,1
0,2,1,11,6,11,0,1,1
1,1,0,26,20,8,0,0,1
0,2,1,4,3,12,0,1,1
1,2,0,22,20,19,0,1,1
0,2,2,17,7,16,0,0,1
0,2,0,4,0,8,0,0,1
0,2,0,10,6,17,0,0,1
0,3,0,13,5,15,0,0,1
0,2,0,6,2,4,0,1,1
0,2,0,9,2,29,0,0,1
0,3,0,5,2,15,0,0,1
1,1,0,35,32,21,0,0,1
1,3,0,2,2,11,0,1,1
0,2,0,15,10,22,0,0,0
1,2,0,24,12,7,0,0,1
0,2,0,15,5,12,0,0,1
0,2,0,8,6,3,0,0,1
1,2,0,25,19,14,0,0,1
0,2,0,6,6,9,0,1,1
1,1,0,35,35,6,0,0,1
0,2,0,14,9,18,0,0,1
1,1,0,40,30,7,0,1,1
0,2,0,6,2,9,0,0,1
0,1,0,6,3,42,0,0,1
0,2,0,12,6,28,0,1,1
0,3,0,8,7,21,0,0,1
1,2,0,35,25,15,0,0,1
1,2,0,15,11,9,0,0,1
0,3,0,13,9,19,0,0,1
1,2,0,9,7,15,0,1,1
1,2,0,20,20,26,0,0,1
0,2,0,11,5,22,0,1,1
1,3,0,20,15,26,0,0,1
1,2,0,24,15,16,0,0,1
1,4,0,20,20,8,0,0,1
1,3,0,16,15,14,0,0,1
0,1,0,2,1,13,0,0,1
1,3,0,31,20,8,0,0,1
0,2,0,6,2,19,0,0,1
0,2,0,12,5,4,0,0,1
0,1,0,16,6,13,0,0,1
1,4,0,17,13,1,0,0,0
0,2,0,7,1,8,0,0,1
0,3,0,7,3,9,0,1,1
0,2,0,12,6,15,0,0,1
0,4,0,6,4,4,1,0,0
0,2,0,8,7,5,0,0,1
1,2,0,22,22,12,0,1,1
0,2,0,16,12,9,0,0,1
0,2,0,11,7,8,0,0,1
0,2,0,15,11,18,0,0,1
0,1,0,1,0,13,0,1,1
1,2,0,35,30,15,0,0,1
0,3,0,8,5,15,0,0,1
1,3,0,17,14,7,0,0,1
0,3,0,12,6,23,0,0,1
0,1,0,15,3,15,0,1,1
0,3,0,12,0,6,0,0,1
1,2,0,9,6,14,0,1,1
0,0,0,3,3,14,0,0,1
1,3,0,12,8,24,0,0,1
0,2,0,4,0,24,0,0,1
1,2,0,20,17,10,0,0,1
0,2,0,5,0,13,0,1,1
0,2,0,7,4,10,0,0,1
1,2,0,24,20,9,0,1,1
0,2,0,14,5,22,0,0,1
0,2,0,5,2,12,0,0,1
0,2,0,7,6,3,0,0,1
1,2,0,24,23,21,0,1,1
0,2,1,7,3,13,0,0,1
1,3,0,33,15,18,0,0,0
0,1,0,20,15,13,0,1,1
0,3,0,12,3,7,0,0,0
1,3,0,25,16,6,0,0,1
1,2,0,40,34,3,0,1,1
0,3,0,17,9,17,0,1,1
0,2,0,13,8,18,0,0,1
0,2,1,5,2,14,0,0,1
0,3,0,18,7,14,0,0,1
1,0,0,20,17,21,0,0,1
1,0,0,40,24,16,0,0,1
1,3,0,20,13,15,0,0,1
0,2,0,10,5,11,0,0,1
0,2,0,5,1,3,0,0,1
0,3,0,18,13,7,0,0,1
0,1,0,11,3,6,0,0,1
1,3,0,25,5,7,0,1,1
0,1,0,14,6,15,0,0,1
0,3,2,17,7,11,0,1,1
0,2,0,14,12,15,0,0,1
1,3,0,20,14,29,0,0,1
0,2,0,16,4,10,0,0,1
0,2,0,5,0,20,0,0,1
0,2,0,7,0,16,0,0,1
0,2,0,13,5,10,0,1,1
0,2,0,15,7,13,0,0,1
0,2,0,5,5,16,0,0,1
0,2,0,9,4,8,0,0,1
1,1,1,10,9,8,0,0,1
0,0,0,13,0,17,0,0,1
0,2,0,13,9,6,0,0,1
0,2,0,4,2,12,0,0,1
0,2,0,15,10,13,0,0,1
1,2,0,23,14,12,0,0,1
0,2,0,14,12,22,0,1,1
1,1,0,10,5,14,1,0,0
1,2,0,28,13,12,0,1,1
0,2,0,5,2,16,0,0,1
1,3,0,30,21,13,0,0,1
1,2,0,32,30,8,0,0,1
1,1,0,15,8,14,0,1,1
0,2,0,8,3,22,0,1,1
0,2,0,9,7,8,0,0,1
0,1,0,3,2,4,0,0,0
0,2,0,9,6,23,0,0,1
0,0,0,5,2,4,0,1,1
1,4,0,10,2,15,0,0,1
1,2,0,20,16,13,0,0,1
0,0,0,7,3,25,0,0,1
0,0,0,4,2,21,0,0,1
1,4,0,35,30,12,0,0,0
1,3,0,23,17,22,0,1,1
0,2,0,4,1,12,0,1,1
0,0,0,20,20,11,0,1,1
0,3,0,2,1,12,0,1,1
0,2,0,10,8,21,0,0,1
0,2,0,8,4,21,0,0,1
1,1,0,16,16,16,0,1,1
0,3,0,6,3,6,0,0,1
0,2,1,12,6,24,0,1,1
0,2,0,5,2,21,0,1,1
0,3,0,7,4,32,0,1,1
0,3,0,4,3,18,0,0,1
1,2,0,28,26,11,0,0,1
1,2,0,30,23,23,0,0,1
0,2,1,4,3,2,0,0,0
0,2,0,16,10,14,0,0,1
0,2,0,4,3,14,0,0,1
1,2,0,15,8,3,0,0,0
0,2,0,12,10,28,0,0,1
0,2,0,9,3,13,0,0,1
0,2,1,9,3,8,0,0,0
1,2,0,40,23,12,0,0,1
0,3,0,10,8,3,0,0,1
1,1,0,36,28,7,0,0,1
0,2,0,3,1,7,0,0,1
0,1,0,5,2,7,0,0,1
0,2,0,17,15,11,0,0,1
0,1,0,11,9,9,0,0,1
0,2,1,5,4,20,0,1,1
0,2,0,20,12,68,0,0,1
0,2,0,3,3,10,0,0,1
0,3,0,12,2,6,0,0,1
0,1,0,6,0,8,0,0,1
0,1,0,9,7,10,0,1,1
1,1,0,41,28,23,0,0,0
0,2,0,10,3,14,0,1,1
0,2,0,6,2,15,0,0,1
1,0,0,33,23,18,0,1,1
0,2,0,5,4,6,0,0,1
0,2,0,8,3,13,0,0,1
1,3,0,30,14,13,0,0,1
0,0,0,6,3,13,0,0,1
0,2,0,12,3,23,0,0,1
1,2,0,10,7,4,0,0,1
1,3,0,37,30,12,0,0,1
0,0,0,8,5,22,0,0,1
0,2,0,10,4,16,0,0,1
1,3,0,36,25,10,1,0,0
1,3,0,30,23,9,0,0,1
0,2,0,6,4,17,0,0,1
0,2,0,17,6,15,0,0,1
0,0,0,11,10,10,0,0,1
1,1,0,2,1,21,0,0,1
0,2,1,6,5,10,0,0,1
0,2,0,5,2,12,0,1,1
1,3,0,25,22,11,0,0,1
0,3,0,9,4,15,0,0,1
0,2,0,11,6,22,0,0,1
0,2,0,9,2,25,0,0,0
1,0,0,40,38,14,0,0,1
0,2,0,5,1,10,0,0,1
0,3,0,12,6,9,0,0,1
0,2,0,12,6,5,0,0,1
0,2,0,6,3,17,0,0,1
0,0,0,7,3,12,0,0,1
0,2,0,10,9,11,0,0,1
1,2,0,40,15,9,0,1,1
1,2,0,20,19,6,0,0,1
0,2,0,10,8,5,0,1,0
1,3,0,2,2,7,0,0,1
1,3,0,35,25,13,0,0,1
0,3,0,6,1,4,0,0,1
0,0,0,8,3,11,0,1,1
1,3,0,23,17,7,0,0,1
0,1,0,0,0,7,0,0,1
1,3,0,18,14,16,0,0,1
0,0,0,9,9,14,0,0,1
0,2,0,11,7,15,0,0,1
0,2,0,6,3,18,0,1,0
1,2,0,17,15,12,0,0,1
1,1,0,30,23,13,0,0,1
0,2,0,6,2,9,0,0,1
1,2,0,24,14,5,0,0,1
0,2,0,5,3,7,0,0,1
1,2,0,35,32,7,0,0,1
1,1,0,12,12,10,0,0,1
0,1,0,16,14,29,0,0,1
0,2,0,14,1,24,0,1,1
0,3,0,10,3,9,0,0,1
0,1,0,12,9,14,0,0,1
1,4,0,20,10,17,0,0,0
0,2,0,7,4,15,0,1,1
1,2,0,40,33,6,0,0,1
0,2,0,10,6,26,0,0,1
0,3,0,11,5,7,0,0,1
0,2,0,10,4,23,0,0,1
0,2,0,10,6,24,0,0,1
1,3,0,13,10,8,0,0,1
1,4,0,26,10,14,0,0,1
0,2,0,10,3,8,0,0,1
0,0,0,6,3,16,0,1,1
0,2,0,13,2,14,0,0,0
0,2,0,14,5,13,0,1,1
0,0,0,5,5,7,0,1,1
0,2,0,2,1,11,0,0,1
0,3,0,6,4,11,0,0,1
0,2,0,11,8,12,0,0,1
1,2,0,28,15,27,0,1,1
1,3,0,31,21,17,0,0,1
1,3,1,24,20,8,0,0,1
0,2,0,15,10,7,0,1,1
0,2,0,4,3,16,0,0,1
1,2,0,15,15,12,0,0,1
0,2,0,10,5,6,0,0,1
0,2,0,4,1,12,0,1,1
1,2,0,30,21,19,0,0,1
0,1,2,3,0,11,0,1,0
0,2,0,16,10,7,0,1,1
1,2,0,39,38,15,0,1,1
0,3,0,15,9,15,0,0,1
0,3,0,3,3,14,0,0,1
1,3,0,25,20,21,0,0,1
0,2,0,4,3,10,0,0,1
0,3,0,12,7,12,0,0,1
0,2,0,15,9,13,0,0,1
1,3,0,3,2,15,0,0,1
0,1,0,17,14,10,1,0,1
1,3,0,20,17,13,0,0,1
1,3,0,32,26,12,0,0,1
0,2,0,6,4,35,0,1,1
0,2,0,9,5,14,0,1,1
0,2,0,11,9,17,0,0,1
0,2,0,8,3,13,0,1,1
0,2,0,7,3,3,0,1,1
0,3,0,9,9,20,0,0,1
0,2,0,6,3,13,0,0,1
0,2,0,4,4,14,0,0,1
0,3,0,14,10,6,0,0,1
0,1,0,8,8,8,0,0,1
0,2,0,15,3,6,0,1,1
0,1,0,18,10,7,0,0,1
0,2,0,8,4,10,0,1,1
0,3,0,14,4,5,0,0,1
1,3,0,25,21,14,0,0,1
0,3,0,14,11,13,0,0,1
0,2,0,12,12,6,0,0,1
0,2,1,3,2,17,0,1,1
0,0,0,8,6,9,0,0,1
0,3,0,7,4,5,0,0,1
0,3,0,10,1,18,0,1,1
0,3,0,10,3,2,0,1,1
0,0,2,17,10,26,0,1,1
0,2,0,6,5,11,0,0,1
0,2,0,8,3,15,0,0,1
0,4,0,15,8,10,0,0,0
0,2,0,4,4,12,0,0,1
0,2,2,18,12,7,0,0,1
1,2,0,40,26,12,0,1,1
0,1,0,5,0,18,0,0,1
0,0,2,10,7,14,0,0,1
0,3,0,9,3,13,0,0,1
0,2,1,7,3,16,0,0,1
1,1,0,30,25,5,0,1,1
0,0,1,7,5,2,0,1,1
1,3,0,35,32,8,0,0,1
0,2,0,12,4,1,0,1,0
1,3,0,17,15,14,0,1,1
1,1,0,25,30,19,0,0,1
1,3,0,25,15,20,1,1,1
1,2,0,38,22,11,1,1,0
0,3,0,8,3,24,0,0,1
1,0,0,25,10,21,0,0,1
1,2,0,22,15,24,0,1,1
0,2,0,7,0,13,0,0,1
1,3,0,20,20,8,0,0,1
0,2,0,8,8,15,0,0,1
1,2,0,19,17,25,1,1,0
0,3,0,8,7,45,0,1,1
0,2,0,9,3,22,0,0,1
1,2,0,33,23,19,0,0,1
0,2,0,12,10,4,0,0,1
0,1,0,3,1,20,0,0,1
0,2,0,10,3,8,0,0,1
0,2,0,10,6,13,0,1,1
0,2,0,8,3,5,0,0,1
0,2,0,5,2,10,0,0,1
1,3,0,17,13,15,0,0,1
1,0,0,42,35,5,0,0,1
0,0,0,7,0,5,0,0,1
1,2,0,9,6,19,0,0,1
0,0,0,9,8,30,0,0,1
0,1,0,14,3,15,0,1,1
0,3,0,10,6,10,0,0,1
0,2,0,15,9,26,0,0,1
1,2,0,43,35,11,0,0,1
0,2,0,15,9,13,0,1,1
0,2,0,4,3,7,0,0,1
0,2,0,6,4,16,0,0,1
0,3,0,9,4,7,0,0,1
1,3,1,5,3,6,0,0,1
0,2,0,21,6,15,0,0,1
0,2,0,12,3,13,0,0,1
0,2,0,6,4,7,0,0,1
0,2,0,6,3,13,0,0,1
1,1,0,16,14,10,0,0,1
0,2,0,15,8,11,0,0,1
0,3,0,4,2,12,0,0,1
1,0,2,5,3,91,0,0,1
0,2,0,10,8,16,0,1,1
1,1,0,22,20,14,0,0,0
0,1,0,15,0,13,0,1,1
0,1,0,12,9,26,0,0,1
0,3,0,12,7,6,0,0,1
0,2,0,15,8,12,0,0,1
1,0,0,31,18,15,0,0,1
1,0,0,16,15,11,0,1,1
1,4,0,30,25,12,0,0,1
1,3,0,30,23,20,0,0,1
1,0,0,30,30,8,0,0,1
0,1,0,6,4,17,0,0,1
0,3,0,12,9,7,0,0,1
0,2,0,13,6,17,0,0,1
0,1,0,7,2,7,0,0,1
1,1,0,39,36,13,0,0,1
0,2,0,14,11,27,0,1,1
0,3,0,16,12,15,0,0,1
0,2,0,5,1,10,0,0,1
1,4,0,20,18,11,0,0,1
0,3,0,6,3,3,0,0,1
0,3,0,15,7,11,0,0,1
1,1,0,20,15,18,0,0,1
1,2,0,8,3,14,0,1,1
0,3,2,8,8,26,0,1,1
0,1,0,5,3,15,0,1,1
1,3,0,15,13,6,0,0,1
1,1,0,35,30,6,0,0,1
1,0,0,42,35,6,0,1,1
0,1,0,8,8,8,0,1,1
1,1,0,30,16,9,0,1,0
1,2,0,25,22,10,0,1,1
0,0,0,11,6,20,0,1,1
0,2,0,12,5,33,0,0,1
1,2,0,8,4,14,0,0,1
0,3,0,7,5,18,0,0,1
1,1,0,30,25,15,0,0,1
1,3,0,45,42,8,0,0,1
1,3,0,22,19,10,0,0,1
1,3,0,50,40,20,0,0,1
0,2,0,12,6,16,0,1,1
0,2,0,5,5,28,0,0,1
1,2,0,10,6,10,0,0,1
1,2,0,18,14,18,0,1,1
0,0,0,8,5,23,0,0,1
0,2,1,7,1,9,0,0,1
1,3,0,15,10,14,0,0,1
0,2,0,8,4,14,0,0,1
0,3,0,15,5,8,0,0,1
0,2,0,6,3,9,0,0,0
1,0,0,35,23,19,0,0,1
0,2,0,8,6,11,0,1,1
0,3,0,16,8,13,0,0,1
0,2,0,17,12,22,0,0,1
0,2,0,3,1,10,0,0,1
1,2,0,30,25,9,0,0,1
1,3,0,10,7,17,0,0,1
0,3,0,15,10,21,0,0,1
1,2,0,43,25,13,0,0,1
0,2,0,2,1,9,0,0,1
0,3,0,15,7,4,0,0,0
0,1,0,7,6,12,0,0,1
1,2,1,5,2,8,0,0,1
1,1,0,12,10,10,0,0,0
0,2,0,5,3,23,0,0,1
0,2,0,10,7,22,0,0,1
0,2,0,8,5,3,0,1,1
1,1,0,20,10,17,0,0,1
0,3,0,12,6,20,0,0,1
1,3,0,23,18,10,1,0,1
1,1,0,26,19,15,0,1,1
0,1,0,4,3,16,0,0,1
0,2,0,9,5,13,0,0,1
1,2,0,17,11,11,0,0,1
0,2,0,10,6,10,1,0,1
0,2,0,15,13,19,0,0,1
0,3,1,14,10,14,0,0,1
0,2,0,6,4,11,0,0,0
0,2,0,4,0,23,0,1,1
0,3,0,7,5,12,0,0,1
0,2,0,10,5,7,0,0,1
0,2,0,7,1,10,0,0,1
0,0,0,10,7,14,0,1,1
1,2,0,28,11,14,0,0,1
1,2,0,18,14,14,0,0,1
0,1,0,10,4,10,1,0,1
1,0,0,23,11,11,0,0,1
1,2,0,20,18,8,1,1,1
1,1,0,26,19,9,0,0,1
0,2,0,6,2,19,0,0,1
1,2,0,36,23,6,0,1,1
0,2,0,6,6,24,0,0,1
0,2,0,10,5,23,0,0,1
0,2,0,15,7,10,0,0,0
0,2,0,6,3,24,0,1,1
0,2,0,0,0,11,0,0,1
0,2,0,5,2,13,0,0,1
0,1,1,16,14,7,0,1,1
0,2,0,5,3,14,0,0,1
0,3,0,20,14,12,1,1,0
0,2,0,10,2,15,0,0,1
0,3,0,15,8,11,0,0,1
0,1,1,5,4,2,0,0,1
0,2,0,6,2,8,0,0,0
0,1,0,10,2,7,0,0,1
1,3,0,20,11,10,0,0,1
0,3,0,10,2,11,0,0,1
0,3,0,15,9,12,0,0,1
0,0,0,7,4,12,0,0,1
1,2,0,25,18,15,0,0,1
1,2,0,35,25,9,0,0,1
0,3,0,10,4,12,0,0,1
1,3,0,25,25,30,0,0,1
0,3,0,3,2,8,0,0,0
1,3,0,11,10,21,0,0,1
0,2,0,15,11,12,0,0,1
0,3,0,14,10,7,0,0,1
0,3,0,14,10,10,0,0,1
1,2,0,25,16,9,0,0,1
0,0,0,3,1,26,0,0,1
0,2,0,8,0,8,0,0,1
0,2,0,6,2,7,0,1,1
0,2,0,25,7,16,0,0,1
1,2,0,25,12,22,0,1,1
0,2,0,9,6,20,0,0,1
1,1,0,34,22,10,0,1,1
1,3,0,15,13,10,0,0,1
0,2,0,5,2,21,0,0,1
1,3,0,15,5,16,0,0,1
0,2,0,5,1,4,0,0,1
0,2,0,9,6,17,0,0,1
0,0,0,6,5,9,0,0,1
0,0,0,16,10,8,0,0,1
1,3,0,20,17,2,0,0,1
1,2,2,15,14,9,0,1,1
0,3,0,6,3,3,0,0,0
1,2,0,24,20,18,0,1,1
0,2,0,6,2,17,0,1,1
0,2,0,4,4,6,0,0,1
1,3,0,30,21,22,0,0,1
1,1,0,41,39,14,0,0,1
0,1,0,7,2,16,0,0,1
0,3,0,10,7,12,0,0,0
0,2,1,7,5,14,0,1,1
0,0,0,8,3,11,0,0,1
0,2,0,15,4,9,0,1,1
1,2,0,24,20,10,0,0,1
0,1,0,9,9,29,0,0,1
1,1,0,20,14,5,0,0,1
0,2,0,18,18,16,0,0,1
1,2,0,49,40,13,0,0,1
1,3,0,28,17,11,0,0,1
0,2,0,12,5,23,0,0,1
0,1,0,3,1,8,0,1,1
1,3,0,4,4,10,0,0,1
1,3,0,24,14,18,0,0,1
1,2,0,10,8,10,0,0,1
1,3,0,14,10,5,0,0,1
0,1,0,7,3,9,0,1,1
0,1,0,6,2,9,0,0,1
1,4,0,12,12,2,0,0,0
0,3,0,7,4,24,0,0,1
1,3,0,20,13,3,0,0,1
0,2,1,5,3,18,0,1,1
0,1,0,7,3,13,0,0,1
0,2,0,10,7,18,0,0,1
0,2,0,4,1,14,0,0,1
0,0,0,4,2,23,0,1,1
0,0,0,8,3,20,0,0,1
0,0,0,7,5,12,0,0,1
0,2,0,13,4,12,0,1,1
0,3,0,4,2,13,0,0,1
0,2,0,6,3,21,0,0,1
0,2,0,11,7,12,0,0,1
0,2,0,20,8,9,0,1,0
0,2,0,5,2,19,0,0,1
0,0,2,5,4,18,0,0,1
1,3,0,20,16,23,1,1,1
0,3,0,8,5,9,0,0,1
0,1,0,4,0,11,0,0,1
1,2,0,25,20,8,0,0,1
1,3,2,5,3,5,0,1,0
0,2,0,8,5,20,0,0,1
1,0,0,15,5,13,0,0,0
1,3,0,20,12,4,0,1,1
0,1,0,4,3,29,0,1,1
1,2,0,15,10,15,0,0,1
1,3,0,1,0,13,0,0,1
0,2,0,8,0,29,0,1,0
0,2,0,13,7,10,0,0,1
0,2,0,5,1,18,0,0,1
0,3,0,12,7,30,0,0,1
1,4,0,18,13,3,0,0,1
1,2,0,37,29,18,0,0,1
0,3,0,9,5,7,0,0,1
0,2,0,5,1,11,0,0,1
0,1,0,7,3,13,0,1,1
1,3,0,37,29,2,0,0,1
1,2,0,23,19,12,0,0,1
0,2,0,8,4,15,0,1,1
1,1,2,42,34,32,0,1,0
1,3,0,23,9,10,0,0,1
0,1,0,4,3,34,0,1,1
1,3,0,18,13,11,0,0,1
1,3,0,21,15,2,0,0,0
0,3,0,7,3,14,0,0,1
0,3,0,7,2,9,0,0,1
0,2,0,13,6,11,0,0,1
0,2,0,9,3,9,1,1,1
0,2,0,12,9,6,0,0,1
1,0,0,25,20,11,0,1,1
0,0,0,6,5,16,0,0,1
0,3,1,8,6,17,0,1,1
0,0,0,12,10,20,0,1,1
0,2,0,10,6,18,0,1,1
0,2,0,13,10,20,0,0,1
0,3,0,9,8,27,0,0,1
0,2,0,5,2,10,0,0,1
1,2,0,15,8,5,0,0,1
0,2,0,7,4,16,0,0,1
1,2,0,23,14,15,0,0,1
0,3,0,13,5,8,0,0,1
0,3,0,12,5,8,0,0,1
0,2,0,16,12,25,0,1,1
0,0,0,12,4,12,1,0,1
0,1,0,10,10,22,0,1,1
1,2,0,10,10,5,0,0,1
1,2,0,42,38,7,0,0,0
0,2,0,14,11,15,0,1,1
1,4,2,24,22,5,0,0,1
0,2,0,12,6,14,0,1,1
0,1,0,5,3,20,0,0,1
0,3,0,9,3,17,0,0,1
1,1,0,40,30,10,0,0,0
0,2,0,6,0,15,0,0,0
0,2,0,10,7,19,0,0,1
1,3,0,29,18,15,0,0,1
0,3,0,18,10,14,0,0,1
0,2,0,15,10,16,0,0,1
1,1,0,25,20,5,0,0,1
0,2,0,3,2,11,0,1,1
0,3,1,14,7,5,0,0,1
0,3,0,10,10,10,0,0,1
0,2,0,15,10,12,0,0,1
0,2,0,18,14,6,0,0,1
1,2,0,24,20,10,0,0,1
0,3,0,11,8,17,0,0,1
0,2,0,10,7,7,0,0,1
1,3,0,30,15,18,0,0,1
1,3,0,27,19,4,0,0,1
1,3,0,25,17,25,0,0,1
1,3,0,11,10,15,0,0,1
0,2,0,17,11,25,0,1,1
0,1,0,6,2,11,0,0,1
0,3,0,14,6,10,0,0,1
1,1,0,30,25,16,0,1,1
0,3,0,8,4,15,0,0,0
0,2,0,17,4,29,0,0,1
1,2,0,35,25,8,0,1,1
1,1,0,42,37,9,0,0,1
0,2,0,8,4,28,0,0,1
1,3,0,20,12,21,1,0,1
1,3,0,20,20,3,0,0,1
1,1,0,20,20,13,0,0,1
0,0,0,8,7,6,0,0,1
0,0,0,6,1,15,0,0,1
0,2,0,12,10,24,0,0,1
0,2,0,9,2,17,0,0,1
0,3,0,5,3,33,0,0,1
0,2,0,6,3,24,1,0,1
0,3,0,6,2,13,0,0,1
0,4,0,7,1,8,0,0,1
1,3,1,17,8,16,0,0,0
0,2,0,21,15,28,0,0,1
0,1,0,11,10,13,0,1,1
1,3,0,17,15,12,0,0,0
0,2,0,7,7,10,0,0,1
0,2,0,4,2,10,0,1,1
0,2,0,5,1,12,0,1,1
1,2,0,20,8,5,0,0,0
0,2,0,7,5,16,0,0,1
0,0,1,4,4,8,0,1,1
1,2,0,15,12,26,0,0,1
0,0,0,9,9,6,0,1,1
0,2,0,9,3,7,0,0,1
0,2,1,3,2,15,0,1,1
1,3,0,15,13,9,0,0,1
1,2,0,40,34,14,0,0,1
0,0,0,10,10,20,0,0,1
1,3,0,15,15,5,0,0,1
0,3,0,10,4,13,1,0,1
1,4,0,25,17,5,0,1,0
0,0,0,10,6,16,0,0,1
1,2,0,12,10,17,0,1,1
0,2,0,7,5,10,0,0,1
0,2,0,9,5,4,0,0,1
1,2,0,27,13,8,0,1,1
0,3,0,11,5,3,0,0,1
0,3,0,12,5,10,0,0,1
0,2,0,6,1,10,0,0,1
0,1,0,9,2,18,0,0,1
1,1,0,35,25,3,0,0,1
1,3,0,22,18,7,0,0,1
0,1,0,2,2,9,0,0,1
0,1,0,4,3,10,0,0,1
0,3,0,12,3,8,0,0,1
0,3,0,14,9,8,0,0,1
1,2,0,34,30,45,0,0,1
0,1,0,0,18,17,0,0,1
1,2,0,14,7,8,0,0,0
0,2,0,6,2,22,0,0,1
1,2,0,33,22,13,0,0,1
0,2,0,11,6,9,0,0,1
0,2,0,7,1,13,0,0,1
1,2,0,15,8,12,0,1,1
0,2,0,5,0,7,0,0,1
0,1,0,7,5,25,0,1,1
0,2,0,6,2,14,0,1,1
0,2,1,6,2,13,0,0,1
1,1,0,45,30,12,0,0,1
0,1,0,18,17,17,0,0,1
0,1,2,10,3,14,0,1,1
1,3,0,20,10,4,0,0,1
1,2,0,34,25,14,0,1,1
1,1,0,22,18,27,0,0,1
0,3,0,14,8,9,0,0,1
0,2,0,4,3,14,0,1,1
0,1,0,16,10,18,0,1,1
0,2,0,17,10,18,0,1,1
0,1,0,4,1,5,0,1,1
0,0,0,6,2,9,0,0,1
0,2,0,14,10,20,0,1,1
1,3,1,13,10,11,0,0,1
0,2,0,8,7,7,0,0,1
1,3,0,39,29,13,0,0,1
0,2,0,10,8,26,0,0,1
0,3,0,11,9,8,0,0,1
1,3,0,20,15,11,0,1,1
1,1,0,35,28,1,0,0,1
0,0,1,4,2,13,0,1,1
0,2,0,19,9,19,0,1,1
0,3,0,19,7,14,0,0,1
0,2,0,9,2,4,0,0,1
1,2,0,37,24,5,0,0,0
0,3,0,3,2,11,0,0,0
0,2,0,13,6,16,0,0,1
0,2,0,8,5,9,0,0,1
1,2,0,18,14,11,0,0,1
0,2,0,6,2,14,0,1,1
1,0,0,20,13,21,0,0,1
0,2,0,13,4,20,0,1,1
0,2,0,16,9,17,0,0,1
0,2,0,8,7,8,0,0,1
0,1,0,5,3,18,0,0,1
0,2,0,6,2,6,0,0,1
1,2,0,22,15,13,0,1,1
0,1,0,8,4,19,0,0,1
1,2,0,37,24,16,0,0,1
0,2,2,17,13,17,0,1,1
0,2,0,6,5,25,0,1,1
1,0,0,0,2,9,0,0,0
0,2,0,9,6,26,0,1,1
0,1,0,10,5,18,0,0,1
0,2,0,7,3,9,0,0,1
0,3,1,8,5,15,0,0,1
0,2,0,15,10,31,0,0,1
1,1,0,25,11,11,0,1,1
1,3,1,5,3,9,0,1,1
0,2,0,8,4,28,0,0,1
1,3,0,39,31,17,0,1,1
0,2,0,5,2,26,0,0,1
0,2,1,17,12,9,0,0,1
1,2,0,13,9,11,0,0,1
0,2,0,9,4,4,0,0,1
0,1,0,6,5,13,0,0,1
1,3,1,25,24,10,0,0,1
0,2,0,6,6,9,0,0,1
0,2,0,7,3,13,0,0,1
0,2,1,2,0,22,0,0,1
0,2,0,7,4,9,0,0,1
0,3,0,4,1,11,0,0,1
0,2,0,9,5,21,0,0,1
1,2,0,10,6,7,0,0,0
1,1,0,50,45,19,0,1,1
0,2,0,5,0,10,0,0,0
0,2,0,8,5,7,0,0,1
0,2,0,12,10,13,0,0,1
0,2,0,12,7,18,0,1,1
0,3,1,2,0,3,0,0,1
0,0,0,8,6,10,0,0,1
1,4,0,38,7,16,0,0,1
0,1,0,4,0,8,0,0,1
1,1,0,44,44,9,0,0,1
0,2,0,2,1,7,0,0,0
1,2,1,7,3,8,0,1,0
0,2,0,5,2,12,0,0,1
0,2,0,12,1,9,0,1,1
0,3,0,10,4,17,0,0,1
0,2,0,9,3,16,0,0,1
1,1,0,28,17,7,0,1,1
0,2,0,7,6,16,0,0,1
0,2,0,6,2,10,0,0,1
1,2,0,15,12,18,0,1,0
0,0,0,9,0,24,0,0,1
0,3,0,16,11,12,0,1,1
0,2,0,6,2,19,0,0,1
1,3,0,25,11,28,0,0,1
0,2,0,8,5,9,0,0,1
0,3,0,12,7,18,0,0,1
0,2,0,3,1,12,0,1,1
0,2,0,7,5,14,0,0,1
0,3,0,15,10,17,0,0,1
1,2,0,24,19,10,0,0,0
0,1,0,5,5,4,0,1,1
0,2,0,7,1,6,0,0,1
0,4,0,17,7,10,0,0,1
1,2,1,11,9,22,0,0,1
0,1,0,9,6,17,0,1,1
0,2,1,7,2,19,0,1,1
0,2,0,11,11,23,0,0,1
1,2,0,22,15,13,1,0,0
0,3,0,10,6,20,0,0,1
1,1,0,30,26,16,0,0,1
0,2,0,7,3,14,0,0,1
1,3,0,23,13,22,0,0,1
1,2,0,35,33,8,0,0,1
0,2,0,9,5,8,0,0,1
0,3,1,14,8,10,0,0,1
0,1,0,3,0,18,0,0,1
1,2,0,19,16,27,0,0,1
1,3,0,14,9,9,0,0,1
1,1,0,15,9,2,0,1,1
0,3,0,14,10,31,0,0,1
0,2,0,7,5,16,0,1,1
0,2,0,10,8,15,0,0,1
0,2,0,4,1,20,1,1,1
1,2,0,23,11,25,0,0,1
1,3,0,43,34,2,0,0,1
1,1,0,14,13,7,0,0,1
0,2,0,13,9,20,0,0,1
0,3,0,20,9,19,0,0,1
1,3,0,13,8,9,0,1,1
